Longitude,Latitude,Remark
8.271479,47.076616,Emmenbrücke Haldenring
8.26868,47.076133,Emmenbrücke Alp
8.268894,47.07802,Emmenbrücke Reform. Kirche
8.265943,47.074542,Emmenbrücke Untere Wiese
8.265639,47.076191,Emmenbrücke Erlenring
8.263938,47.075141,Emmenbrücke Erlenmatte
8.25936,47.07288,Emmenbrücke Obere Erlen
8.256647,47.071946,Emmenbrücke Neuhof
8.25519,47.073999,Emmenbrücke Schönbühl
8.275762,47.086948,Emmenbrücke Hübeli
8.276724,47.080257,Emmenbrücke Celtastrasse
8.27749,47.082105,Emmenbrücke Ober Gersag
8.278556,47.084589,Emmenbrücke Schaubhus
8.281496,47.08812,Emmenbrücke Waldstrasse
8.280415,47.089738,Emmenbrücke Benziwil Ost
8.27834,47.088449,Emmenbrücke Benziwil West
7.95826,47.282635,Zofingen Heitere Hirschpark
8.28517,47.454191,Baden Dättwil Dorf
8.309466,47.482677,Rieden AG Oederlin
8.357887,47.429207,Spreitenbach Spreiti West
8.369459,47.422395,Spreitenbach Center Spreitenb
8.928709,46.724526,Sumvitg-C./Camping
7.658537,46.739887,Hilterfingen Weingartenstr.
7.670525,46.734421,Oberhofen a. T. Tannackerstr.
7.543738,46.898782,Rubigen Hauptstrasse
7.376019,46.923666,Niederwangen Moos
7.944802,47.34662,Dulliken Alte Gemeindekanzlei
7.938606,47.352088,Dulliken Altersheim
7.946559,47.353277,Dulliken
7.950642,47.352611,Dulliken Bodenacker
7.941578,47.34577,Dulliken Lehmgrube
7.93958,47.345806,Dulliken Lehmgrube Wende
7.933897,47.353808,Dulliken Schäfer
7.944096,47.350337,Dulliken Zentrum
7.817849,47.35208,Allerheiligenberg Rest. Aller
7.977458,47.369759,Niedergösgen Kraftwerk
7.954541,47.354762,Obergösgen Fähre
7.954491,47.359151,Obergösgen Sandacker
7.909554,47.347416,Olten Sälipark
7.911208,47.348921,Olten Bifang
7.911943,47.343782,Olten Dreitannenstrasse
7.917409,47.346799,Olten Feldstrasse
7.919784,47.350405,Olten Friedhof
7.914748,47.345146,Olten Gartenstrasse
7.902523,47.346995,Olten Hausmattrain
7.917264,47.34975,Olten Käppeli
7.922458,47.351959,Olten Knoblauch
7.895863,47.343541,Olten Kunsteisbahn
7.911045,47.343965,Olten Maienstrasse
7.924484,47.354937,Olten Meierhof
7.919594,47.348391,Olten Meisenhardweg
7.902637,47.349468,Olten Mühlegasse
7.91007,47.344401,Olten Reiserstrasse
7.912627,47.34627,Olten Riggenbachstrasse
7.901861,47.348509,Olten Schützenmatte
7.901864,47.344344,Olten Stadthalle
7.92659,47.352239,Starrkirch Rütli
7.710674,47.285031,Oensingen Süd
6.632664,46.522868,Lausanne Riponne-M. Béjart
8.819797,47.306786,Hinwil Zürichstrasse
8.763936,47.251038,Hombrechtikon Dörfli
8.758968,47.249422,Hombrechtikon Niderfeld
8.754904,47.249073,Hombrechtikon Wisental
8.739726,47.248058,Stäfa Frohberg
8.796437,47.257776,Wolfhausen Oberwolfhausen
8.801352,47.257763,Wolfhausen Zinkereistrasse
7.69182,46.319543,Erschmatt Kreuzmatten
9.838406,46.485411,St. Moritz Bad Belaria
9.843231,46.488459,St. Moritz Bad Giand'Alva
9.838024,46.488569,St. Moritz Bad Kath. Kirche
9.845875,46.489303,St. Moritz Bad Youth Hostel
9.834889,46.491335,St. Moritz Bad Via Aruons
9.834802,46.489357,St. Moritz Bad Via Salet
9.836781,46.495795,St. Moritz Caspar Badrutt
9.841429,46.497767,St. Moritz Hauptpost
9.839054,46.497097,St. Moritz Klinik Gut
8.470045,47.4459,Adlikon b. R. Pächterried
8.467058,47.452583,Adlikon b. R. Leematten
8.533806,47.313598,Adliswil Badstrasse
8.524312,47.311781,Adliswil
8.525617,47.309601,Adliswil Baumgartenweg
8.517739,47.316403,Adliswil Bodenacker
8.522098,47.301106,Adliswil Büchel
8.533686,47.320004,Adliswil Eichenweg
8.519079,47.314628,Adliswil Feldblumenstrasse
8.529635,47.306882,Adliswil Friedhof
8.515592,47.320786,Adliswil Baldernstrasse
8.528927,47.322118,Adliswil Grüt
8.535769,47.315136,Adliswil Hofackerstrasse
8.527645,47.313081,Adliswil Krone
8.522263,47.303345,Adliswil Landolt-Junker-Str.
8.534389,47.318792,Adliswil Ahornweg
8.531046,47.325453,Adliswil Moos
8.525201,47.313203,Adliswil Poststrasse
8.516353,47.31916,Adliswil Zopf
8.531827,47.309947,Adliswil Rifertstrasse
8.532203,47.30702,Adliswil Rütistrasse/Wacht
8.534448,47.308798,Adliswil Schulhaus Kopfholz
8.530018,47.316567,Adliswil Tiefacker
8.528478,47.309196,Adliswil Tobelhof
8.522473,47.305915,Adliswil Wanneten-/Haldenstr.
8.654729,47.330567,Aesch bei Maur Im Brünneli
8.656347,47.326682,Aesch bei Maur Zollingerheim
8.635048,47.247123,Au ZH Alte Landstrasse
8.644861,47.240544,Au ZH Appital
8.64996,47.245816,Au ZH Aubrücke
8.648242,47.245195,Au ZH Austrasse
8.644308,47.246514,Au ZH
8.654844,47.242175,Au ZH Grundstein
8.65757,47.239511,Au ZH Gwad
8.641298,47.240716,Au ZH Moosacher
8.635438,47.248019,Au ZH Naglikonerweg
8.645336,47.242275,Au ZH Schützenhaus
8.633442,47.249155,Au ZH Seeguet
8.651024,47.241478,Au ZH Stoffelstrasse
8.65891,47.240342,Au ZH Strandbad
8.632048,47.248243,Au ZH Unter Ort
8.624624,47.444625,Bassersdorf Chlupfgasse
8.633608,47.361084,Benglen Gerlisbrunnen
8.625153,47.358931,Binz bei Maur Fridlimatt
8.673868,47.471419,Brütten Zelgli
8.629667,47.421708,Brüttisellen Gsellhof
8.631365,47.418812,Brüttisellen Haldenbrücke
8.59605,47.404383,Dübendorf Sport Heerenschürli
8.417392,47.397578,Dietikon Birmensdorferstrasse
8.40662,47.400413,Dietikon Dörfli
8.404537,47.411188,Dietikon Rapidplatz
8.396793,47.417531,Dietikon Hagackerstrasse
8.393839,47.402066,Dietikon Hätschen
8.411668,47.398256,Dietikon Hofacker
8.38515,47.402182,Dietikon Lätten
8.399088,47.417638,Dietikon Lerzen
8.393859,47.419444,Dietikon Moosmatt
8.396377,47.401739,Dietikon Oberdorf
8.398776,47.414339,Dietikon Pestalozzi
8.411077,47.400006,Dietikon Schäflibach
8.424657,47.397175,Dietikon Schönenwerd
8.392949,47.418201,Dietikon Silbern
8.405105,47.403079,Dietikon Sommerau
8.39027,47.405504,Dietikon Stadthalle Ost
8.390815,47.401902,Dietikon Staffelackerstrasse
8.391812,47.404322,Dietikon Stelzenacker
8.397874,47.409121,Dietikon Vorstadt
8.388264,47.400727,Dietikon Weidstrasse
8.381907,47.400824,Dietikon Weinberg
8.621434,47.412068,Dietlikon Aegert
8.620805,47.42196,Dietlikon/Bad
8.624657,47.416965,Dietlikon Brandbachstrasse
8.616896,47.416585,Dietlikon Dornenstrasse
8.619558,47.413509,Dietlikon Dübendorferstrasse
8.618518,47.426391,Dietlikon Hofwiesen
8.614545,47.412139,Dietlikon Hörnligraben
8.621946,47.414249,Dietlikon Industriestrasse
8.620394,47.387909,Dübendorf Alterszentrum
8.624256,47.400741,Dübendorf Nord
8.634576,47.394815,Dübendorf Bauhof
8.625618,47.397048,Dübendorf Bettlistrasse
8.631155,47.394662,Dübendorf Branzenäsch
8.605876,47.39572,Dübendorf Breitibach
8.625196,47.405472,Dübendorf Chriesmatt
8.616489,47.396998,Dübendorf City Center
8.628709,47.394876,Dübendorf Claridenstrasse
8.630995,47.405871,Dübendorf Eglishölzli
8.611443,47.401871,Dübendorf EMPA
8.627406,47.402382,Dübendorf Flugplatz
8.647466,47.393071,Dübendorf Gfenn
8.60766,47.402152,Dübendorf Giessen
8.629932,47.396239,Dübendorf Glärnischstrasse
8.617158,47.391288,Dübendorf Grüzenstrasse
8.652011,47.394292,Dübendorf Heidenrietstrasse
8.599181,47.396085,Dübendorf Hoffnung
8.614718,47.391781,Dübendorf Högler
8.617584,47.401556,Dübendorf Im Grund
8.596653,47.38949,Dübendorf Kämmaten
8.618201,47.389335,Dübendorf Kirche Wil
8.621512,47.388149,Dübendorf Kreuzbühl
8.628914,47.389216,Dübendorf Kunsteisbahn
8.645746,47.394906,Dübendorf Lindenbühl
8.620298,47.398506,Dübendorf Lindenplatz
8.613608,47.396703,Dübendorf Meiershofstrasse
8.616315,47.399923,Dübendorf Memphis
8.604274,47.404831,Wallisellen Neugut
8.601356,47.402845,Dübendorf Neugut Süd
8.616908,47.396166,Dübendorf Post
8.634874,47.391556,Dübendorf Raubbühl
8.607272,47.40015,Dübendorf Ringstrasse
8.60422,47.397536,Dübendorf Ringwiesen
8.640234,47.394891,Dübendorf Schossacher
8.623155,47.396516,Dübendorf Schwimmbad
8.633371,47.393056,Dübendorf Sonnenberg
8.603658,47.395437,Dübendorf Sonnental
8.620024,47.39689,Dübendorf Stadthaus
8.632467,47.390537,Dübendorf Sunnhalde
8.618275,47.398671,Dübendorf Unterdorf
8.61068,47.394295,Dübendorf Wasserfurren
8.617468,47.39393,Dübendorf Zelglistrasse
8.619711,47.404278,Dübendorf Zwinggarten
8.634393,47.35477,Ebmatingen Leeacherstrasse
8.652313,47.340703,Ebmatingen Looren
8.582435,47.471918,Egetswil Dorf
8.690117,47.301583,Egg Station
8.414044,47.414418,Fahrweid Brunaustrasse
8.411891,47.4076,Fahrweid Limmatbrücke
8.633618,47.374532,Fällanden Bruggacher
8.634717,47.371588,Fällanden Eggler
8.640164,47.37181,Fällanden Gemeindehaus
8.644353,47.37612,Fällanden Industrie
8.653594,47.359715,Fällanden Jugendherberge
8.645135,47.368511,Fällanden Neuhus
8.632479,47.368625,Fällanden Schützenhaus
8.642172,47.371007,Fällanden Wigarten
8.636215,47.372247,Fällanden Zil
8.649565,47.325746,Forch
8.413136,47.419841,Geroldswil Dorfstrasse
8.414391,47.416727,Geroldswil Grindlen
8.404378,47.422882,Geroldswil Schweizäcker
8.419067,47.418072,Geroldswil Welbrig
8.409441,47.421455,Geroldswil Zentrum
8.419585,47.398711,Glanzenberg
8.559357,47.430569,Glattbrugg
8.557356,47.428097,Glattbrugg Frohbühlstrasse
8.563516,47.42855,Glattbrugg Giebeleichstrasse
8.569644,47.428094,Glattbrugg Halden
8.565694,47.428124,Glattbrugg Lättenwiesen
8.560503,47.425206,Glattbrugg Lindberghplatz
8.559326,47.424066,Glattbrugg Mode Center TMC
8.5697,47.427014,Glattbrugg Oberhusen
8.561119,47.430534,Glattbrugg Post
8.565752,47.433376,Glattbrugg Zentrum
8.576859,47.422734,Glattbrugg Zil
8.561166,47.422708,Glattpark Chavez-Allee
8.562631,47.424313,Glattpark Lindbergh-Allee
8.600049,47.38485,Gockhausen Ursprungstrasse
8.685134,47.364524,Greifensee Im Langacher
8.690612,47.364384,Greifensee Pfisterhölzli
8.678136,47.365319,Greifensee Städtli
8.67976,47.366264,Greifensee Tumigerstrasse
8.681316,47.364889,Greifensee Im Hof
8.6105,47.290959,Herrliberg Busenhardstrasse
8.62546,47.296572,Herrliberg Kirche Wetzwil
8.616507,47.286967,Herrliberg Oberdorfweg
8.607105,47.292864,Herrliberg Rain
8.614736,47.288784,Herrliberg Rebberg
8.630786,47.294709,Herrliberg Wetzwil
8.611782,47.282517,Herrliberg-FeldmeilenBhf West
8.684055,47.305858,Hinteregg Station
8.844485,47.305607,Hinwil Alpenblick
8.584636,47.261839,Horgen Altersheim/Tödistrasse
8.599015,47.260103,Horgen Dorfgasse
8.609491,47.254591,Horgen Glärnischhof
8.61587,47.254463,Horgen Käpfnach
8.626159,47.251335,Horgen Meilibach
8.587067,47.258145,Horgen Panorama/CS
8.619412,47.253312,Horgen Rietli
8.617881,47.250988,Horgen Risi/Dow
8.608416,47.256761,Horgen Rotweg
8.602694,47.259167,Horgen Schärbächli/Fähre
8.597439,47.260578,Horgen Schinzenhof
8.605206,47.256218,Horgen Teufenbach
8.620428,47.232944,Horgen Waldhof
8.602229,47.256599,Horgen Wannenthal
8.578159,47.25988,Horgenberg Nordecke
8.598093,47.326589,Itschnach Rebweg
8.594015,47.325865,Itschnach Tägermoos
8.540748,47.319892,Kilchberg ZH Altersheim
8.545751,47.318773,Kilchberg ZH Auf Brunnen
8.5396,47.329033,Kilchberg ZH Bächlerstrasse
8.548077,47.324382,Kilchberg ZH
8.550609,47.322091,Kilchberg ZH Bendlikon
8.542835,47.322975,Kilchberg ZH Gottlieb-Binder
8.538945,47.318434,Kilchberg ZH Hallenbad
8.541847,47.332106,Kilchberg ZH Hornhaldenstr.
8.541511,47.317771,Kilchberg ZH Kirche
8.535375,47.321706,Kilchberg ZH Spital
8.545395,47.324561,Kilchberg ZH Kreuzstrasse
8.551128,47.319073,Kilchberg ZH Lindt & Sprüngli
8.54067,47.32636,Kilchberg ZH Mythenstrasse
8.543146,47.329692,Kilchberg ZH Paradiessteig
8.547215,47.328726,Kilchberg ZH Paradiesstrasse
8.544456,47.327107,Kilchberg ZH Sanatorium
8.543005,47.324773,Kilchberg ZH Schlimbergstr.
8.553296,47.31772,Kilchberg ZH Schooren
8.549491,47.317307,Kilchberg ZH Schoorenstrasse
8.547798,47.321758,Kilchberg ZHSchulhaus Dorfstr
8.545229,47.321675,Kilchberg ZH Schwelle
8.540372,47.324114,Kilchberg ZH Stockengut
8.543287,47.331984,Kilchberg ZH Weinbergstrasse
8.584135,47.447956,Kloten Breitistrasse/Bahnhof
8.595452,47.44457,Kloten Buchhalden
8.577455,47.451207,Kloten Obstgartenstrasse
8.581309,47.446059,Kloten Schluefweg
8.587669,47.445844,Kloten Schulstrasse
8.581264,47.450746,Kloten Stadthaus
8.589861,47.444167,Kloten Wallisellenstrasse
8.587528,47.311502,Küsnacht ZH Gartenstrasse
8.585099,47.313568,Küsnacht ZH Hallenbad
8.589176,47.312484,Küsnacht ZH Oberfeld
8.583907,47.316593,Küsnacht ZH Reform. Kirche
8.58188,47.318277,Küsnacht ZH Zentrum
8.533826,47.286234,Langnau am Albis Altersheim
8.536897,47.28446,Langnau am Albis Hehlstrasse
8.534397,47.283125,Langnau am Albis Langmoos
8.537473,47.280991,Langnau am Albis Unterrengg
8.670864,47.440804,Lindau Nürensdorferstrasse
8.631264,47.327924,Maiacher Station
8.660815,47.351903,Maur Aschbach
8.670082,47.340506,Maur Dorf
8.674004,47.337846,Maur Kirche
8.660725,47.343358,Maur Platten
8.67866,47.340072,Maur See
8.656104,47.267889,Meilen Schulhaus Obermeilen
8.680802,47.374043,Nänikon Grossriet
8.682585,47.369328,Nänikon Heuwinkelstrasse
8.672601,47.313277,Neuhaus bei Hinteregg Station
8.488544,47.478277,Niederhasli
8.474086,47.405522,Oberengstringen Eggbühl
8.467947,47.407339,Oberengstringen Lanzrain
8.458745,47.410488,Oberengstringen Paradies
8.462602,47.409132,Oberengstringen Zentrum
8.500518,47.465314,Oberhasli Dorf
8.503159,47.468735,Oberhasli Hasliberg
8.499045,47.470616,Oberhasli Moosacker
8.500746,47.468109,Oberhasli Post
8.49988,47.471913,Oberhasli Spielplatz
8.577265,47.276827,Oberrieden Dorf
8.574624,47.279444,Oberrieden Hubstrasse
8.580163,47.273272,Oberrieden Wattenbühlweg
8.400142,47.425373,Oetwil an der Limmat Halde
8.398143,47.427738,Oetwil an der Limmat Oberdorf
8.394865,47.427486,Oetwil an der Limmat Post
8.577524,47.42468,Opfikon Aublick
8.575212,47.425035,Opfikon Austrasse
8.561656,47.429602,Opfikon
8.571689,47.434497,Opfikon Bubenholz
8.577937,47.432222,Opfikon Dorf
8.581965,47.423484,Opfikon Fernsicht
8.581373,47.424921,Opfikon Grätzli
8.579093,47.426769,Opfikon Grossacker
8.574335,47.428039,Opfikon Neuwiesen
8.57959,47.42832,Opfikon Vreniker
8.620091,47.364065,Pfaffhausen Feldhof
8.628558,47.368557,Pfaffhausen Pfaffenstein
8.624765,47.367049,Pfaffhausen Sängglen
8.467318,47.434492,Regensdorf Altersheim
8.456529,47.439435,Regensdorf Moosächer
8.464431,47.436028,Regensdorf Feldblumenstrasse
8.462372,47.446121,Regensdorf Pumpwerkstrasse
8.462064,47.444577,Regensdorf Querstrasse
8.461678,47.439714,Regensdorf Strassenverkehrs.
8.470112,47.430221,Regensdorf Zentrum Ost
8.557542,47.435075,Rümlang Bäuler
8.53475,47.438747,Rümlang Letten
8.530288,47.451967,Rümlang Oberdorf
8.529824,47.450065,Rümlang Gemeindehaus
8.527488,47.461591,Rümlang Riedmattstrasse
8.553599,47.308182,Rüschlikon
8.548656,47.307043,Rüschlikon Belvoir
8.552707,47.310422,Rüschlikon Bodengasse
8.544306,47.304566,Rüschlikon Eggrain
8.551108,47.306075,Rüschlikon Langhaldenstrasse
8.541997,47.307367,Rüschlikon Loorain
8.545443,47.302612,Rüschlikon Moosstrasse
8.550368,47.30037,Rüschlikon Park im Grüene
8.550763,47.312357,Rüschlikon Rebsteig
8.546165,47.30811,Rüschlikon Säumerstrasse
8.553793,47.313686,Rüschlikon Schlossstrasse
8.552939,47.305706,Rüschlikon Weidstrasse
8.661063,47.321747,Scheuren Station
8.448545,47.399433,Schlieren
8.448194,47.399823,Schlieren Nord
8.448065,47.396487,Schlieren Brunngasse
8.447892,47.403424,Schlieren Feldstrasse
8.460605,47.397609,Schlieren Gasometerbrücke
8.437484,47.394564,Schlieren Heimeliweg
8.463014,47.400952,Schlieren Industrie Gaswerk
8.438869,47.396378,Schlieren Kesslerstrasse
8.467798,47.395521,Schlieren Mülligen
8.441742,47.394851,Schlieren Nassacker
8.433386,47.397109,Schlieren Reitmen
8.453738,47.400809,Schlieren Rütistrasse
8.429752,47.392616,Schlieren Spital Limmattal
8.426374,47.39618,Schlieren Steinacker
8.447814,47.405619,Schlieren Talacker-Windegg
8.454184,47.398511,Schlieren Wagonsfabrik
8.447484,47.397266,Schlieren Zentrum
8.447105,47.39824,Schlieren Zentrum/Bahnhof
8.652001,47.380502,Schwerzenbach ZH Dorf
8.557315,47.268414,Sihlwald
8.559688,47.296474,Thalwil Aegertli
8.569824,47.285572,Thalwil Alterszentrum
8.561729,47.296077,Thalwil Archstrasse
8.570091,47.287593,Thalwil Aubrigstrasse
8.565287,47.284852,Thalwil Böni
8.565418,47.286685,Thalwil Gewerbestrasse
8.567936,47.291941,Thalwil In Reben
8.573004,47.282185,Thalwil Mettli
8.571593,47.284835,Thalwil Oeggisbüelplatz
8.55083,47.299061,Thalwil Park im Grüene
8.561112,47.298161,Thalwil Pilgerweg
8.56837,47.289985,Thalwil Platte
8.562657,47.296814,Thalwil Post
8.571717,47.286948,Thalwil Rainstrasse
8.559265,47.293348,Thalwil Rudishaldenstrasse
8.554522,47.297298,Thalwil Seehaldenstrasse
8.566029,47.291195,Thalwil Trotte
8.570523,47.289901,Thalwil Zehntenstrasse
8.44603,47.41498,Unterengstringen Aegelsee
8.449032,47.410484,Unterengstringen Eckstein
8.45316,47.412237,Unterengstringen Langacher
8.429969,47.380093,Urdorf Weihermatt
8.435405,47.391074,Urdorf
8.427339,47.391809,Urdorf Feldegg
8.424705,47.370423,Urdorf Heinrich-Stutz-Strasse
8.417915,47.393643,Urdorf Herweg
8.423376,47.393813,Urdorf Luberzen
8.420406,47.387209,Urdorf Neumatt
8.422393,47.387183,Urdorf Neumattstrasse
8.41857,47.390336,Urdorf Niederurdorf
8.423349,47.378746,Urdorf Oberurdorf
8.425334,47.389406,Urdorf Rainweg
8.423155,47.391161,Urdorf Schlierenstrasse
8.422535,47.381263,Urdorf Sonne
8.421824,47.384345,Urdorf Spitzacker
8.42593,47.382259,Urdorf Uitikonerstrasse
8.674896,47.389461,Volketswil Chappeli
8.674239,47.378269,Volketswil Milandia
8.672016,47.221006,Wädenswil Baumgarten
8.682064,47.221545,Wädenswil Boller
8.661214,47.2325,Wädenswil Büelen
8.673169,47.229773,Wädenswil Coop
8.675719,47.218384,Wädenswil Eichweid
8.674777,47.221633,Wädenswil Forschungsanstalt
8.66259,47.229724,Wädenswil Frohmatt
8.682787,47.223669,Wädenswil Giessen
8.667774,47.23002,Wädenswil Glärnisch
8.664489,47.233041,Wädenswil Lätten
8.681824,47.223149,Wädenswil Meierhof
8.679978,47.222683,Wädenswil Meierhof-Rain
8.665702,47.231247,Wädenswil Neudorf
8.684798,47.221012,Wädenswil Reidbach
8.674993,47.225247,Wädenswil Schlossbergstrasse
8.67181,47.229239,Wädenswil Sonnenrainstrasse
8.686555,47.221632,Wädenswil Staubeweidli
8.66216,47.234595,Wädenswil Tiefenhof
8.662522,47.236571,Wädenswil Tiefenhofstrasse
8.66018,47.23405,Wädenswil Tiefenhofweiher
8.669204,47.223303,Wädenswil Töbelibach
8.659313,47.230784,Wädenswil Tobelrain
8.673927,47.219699,Wädenswil Waisenhausstrasse
8.672283,47.231438,Wädenswil Weinrebe
8.473096,47.437103,Regensdorf-Watt
8.5933,47.345392,Waldburg Station
8.595469,47.418529,Wallisellen Alterszentrum
8.585823,47.414307,Wallisellen Belair
8.604482,47.413113,Wallisellen Blumenweg
8.600386,47.421583,Wallisellen Bützacker
8.597269,47.411701,Wallisellen Florastrasse
8.608104,47.411511,Wallisellen Furtbach
8.591022,47.416369,Wallisellen Gemeindehaus
8.598696,47.417615,Wallisellen Guyer-Weg
8.593453,47.417847,Wallisellen Hallenbad
8.579071,47.416497,Wallisellen Herti
8.604986,47.410122,Wallisellen Ifang
8.598494,47.419911,Wallisellen Lindenplatz
8.601613,47.41101,Wallisellen Riedenerstrasse
8.597853,47.412352,Wallisellen Rosenberg
8.599372,47.423671,Wallisellen Schäfligraben
8.605588,47.410979,Wallisellen Spitzacker
8.606877,47.414771,Wallisellen Sportzentrum
8.59125,47.41401,Wallisellen Zentrum
8.604885,47.414575,Wallisellen Zielacker
8.645885,47.41043,Wangen b D'dorf Dorfplatz
8.642729,47.410319,Wangen b D'dorf Hätzelwisen
8.646002,47.407955,Wangen b D'dorf Oberdorf
8.6417,47.409332,Wangen b D'dorf Stierwisen
8.639862,47.412454,Wangen b D'dorf Weidli
8.63759,47.408061,Wangen Flugsicherungsstrasse
8.638487,47.407872,Wangen Flugsicherungszentrum
8.481651,47.446129,Watt Brünigstrasse
8.44456,47.415704,Weiningen ZH Aegelsee
8.439535,47.417681,Weiningen ZH Ausserdorf
8.433937,47.419555,Weiningen ZH Lindenplatz
8.428667,47.41835,Weiningen ZH Schulhaus
8.824398,47.322492,Wetzikon ZH Ettenhausen
8.689254,47.507378,Winterthur Ausserdorf
8.688688,47.512097,Winterthur Autobahn
8.770258,47.501968,Winterthur Hegi
